安宁股份,驰宏锌锗,赤峰黄金,广晟有色,国城矿业,湖南黄金,华钰矿业,金钼股份,洛阳钼业,融捷股份,山东黄金,盛达资源,盛屯矿业,西部黄金,西部矿业,西藏珠峰,兴业矿业,银泰黄金,中金黄金,中润资源,中色股份,紫金矿业
5.4132,4.9904,8.3431,4.7671,10.6942,3.0127,0,2.2544,5.0536,8.9225,2.518,3.1111,6.6425,2.4224,1.2467,6.4055,8.3014,4.5675,4.0568,3.0568,3.2258,2.1664
3.5457,2.3762,4.6784,9.7497,4.5279,2.7123,0,3.7383,3.2362,9.1304,2.3041,3.1146,5.1181,1.3219,3.8256,9.6928,2.2222,4.107,1.6842,2.7149,4.2593,3.104
4.1957,2.1696,3.3935,3.6579,3.1925,1.9814,5.3147,1.8838,4.0453,7.9271,2.1157,2.2742,3.0651,1.0093,3.4031,7.6303,3.1941,4.6992,3.7657,2.2321,2.9144,4.7773
3.4893,2.6694,3.9631,3.8704,2.8141,2.1352,4.5273,2.1807,3.2759,12.7126,1.6916,2.6117,2.973,1.1006,3.7102,6.8431,1.4778,6.8293,2.2727,1.81,2.7881,3.1952
4.8804,3.0864,4.2889,4.0068,4.568,3.8778,3.2033,1.9078,4.5139,3.8263,3.2196,3.794,6.9892,1.092,2.0852,5.4018,2.6087,4.9953,2.7027,3.1532,2.7778,3.4894
2.6497,5.7495,5.5743,3.2609,3.5306,3.2258,4.6639,2.2117,3.5413,8.08,2.7371,6.6532,3.1128,1.324,3.7906,8.6428,4.8162,5.3622,3.1847,2.3148,3.3962,3.7906
2.6007,2.7344,4.8833,4.2207,2.0141,2.291,5.1799,1.5649,4.5,4.9306,2.5617,2.3018,5.6995,1.0836,6.4516,11.1253,5.0188,5.6569,3.1447,2.2624,1.8315,4.5208
3.2051,3.9761,4.8663,4.1412,3.0928,2.781,0,2.044,1.8242,3.9155,3.4835,4.2539,2.3107,4.9142,2.7409,9.4186,4.3257,5.8348,2.7601,2.7397,4.8417,2.5328
2.834,2.7601,3.9288,2.3093,2.938,2.2274,6.8581,2.3847,4.021,6.0622,1.8788,2.7778,9.9727,1.1424,2.5,8.3724,3.9267,2.5455,2.0518,2.7907,2.1782,2.1313
3.6874,1.9068,3.6757,1.7221,3.452,1.8735,5.0654,1.9544,3.2646,9.5668,1.3803,2.975,4.534,1.6141,2.5941,6.4057,1.8205,4.5028,2.3784,3.6697,2.1739,4.3783
2.6232,2.1413,3.0184,2.1572,2.1552,1.9699,6.0653,1.7886,3.5524,5.4646,2.3201,2.7211,5.1282,1.0728,2.3236,5.735,2.987,3.653,3.2051,2.2523,1.8036,3.2937
2.3588,1.9108,3.6793,4.7079,3.355,4.3275,2.8148,1.3093,1.7606,4.4789,4.4529,4.3115,2.6718,3.908,1.5734,6.8988,2.7815,5.303,8.8865,3.1674,2.2,2.4954
1.9393,1.6771,5.141,1.6887,2.3529,1.5713,7.3343,1.634,0.885,5.3948,1.373,1.8754,2.682,0.9029,4.9652,11.1252,1.9711,2.765,2.7397,0.8889,1.1881,4.3315
3.8296,2.7484,3.0688,2.9362,3.6364,1.9608,6.4841,1.1419,2.852,5.0771,2.093,2.6823,3.4076,1.373,2.5726,7.2792,2.9948,3.1191,2.8718,2.2523,2.1912,2.8362
4.2424,1.6807,3.2432,4.503,2.3656,1.4052,2.9494,2.9605,2.7875,5.211,1.4643,1.7409,5.3503,0.9231,1.7827,4.7045,4.1444,3.2039,2.7225,2.2523,2.3857,2.5316
2.7058,3.1315,3.3333,2.398,2.8785,1.7442,2.8289,1.473,2.5818,8.6611,1.1699,3.5422,4.8811,0.9969,2.8814,4.6763,5.4233,4.771,3.4908,1.8182,1.9763,2.8725
2.9082,1.6667,2.7672,3.208,2.8391,2.4166,3.6179,1.8092,2.4348,6.7218,2.3234,3.7723,8.7224,1.3007,3.2815,6.9624,3.8513,4.9165,1.82,1.3514,1.992,2.5916
2.1154,2.5424,3.7313,6.8627,1.8378,1.7878,2.8902,1.4876,2.6362,7.7144,1.0541,2.3595,4.7733,0.9353,1.3793,4.5484,4.5337,4.2786,2.5157,1.8018,3.6364,3.2947
3.651,1.4768,3.1692,2.5953,2.8353,1.5532,4.5723,1.1609,4.3783,5.8745,2.5481,2.5035,5.8195,1.0929,1.4011,6.2419,5.1086,6.7005,2.9567,2.2422,1.992,2.1853
6.1748,1.2876,2.4083,4.0945,1.3129,0.978,5.988,1.157,2.6455,5.2639,1.3679,1.8638,3.7221,0.7819,2.0087,4.5425,4.551,8.0727,1.3994,1.8349,1.2097,2.415
